query_id,logical_product_id,query_text,query_type,product_name,raw_response,relevance,justification,parse_status
29,P1252,Waterproof makeup remover,single_property,Waterproof Eye & Lip Makeup Remover,"{""relevance"": 1, ""justification"": ""The product removes waterproof makeup and is labeled for waterproof removal, but cons directly contradict effectiveness and claim it does not remove makeup effectively or causes irritation, directly contradicting the query's core requirement.""}",1,"The product removes waterproof makeup and is labeled for waterproof removal, but cons directly contradict effectiveness and claim it does not remove makeup effectively or causes irritation, directly contradicting the query's core requirement.",ok
33,P0231,Creamy contour stick,single_property,Chubby Stick Sculpting Contour,"{""relevance"": 3, ""justification"": ""The product is a creamy contour stick as queried, with explicit evidence of creamy texture, contouring function, and suitability for light to medium skin tones. No query-relevant contradiction exists.""}",3,"The product is a creamy contour stick as queried, with explicit evidence of creamy texture, contouring function, and suitability for light to medium skin tones. No query-relevant contradiction exists.",ok
26,P0089,Champagne powder highlighter with a blinding glow for evening makeup,multiple_requirements,Beam Bright Highlighter,"{""relevance"": 2, ""justification"": ""The product provides a golden-hour glow and silky powder formula, supporting the requested luminous effect. It lacks explicit mention of a 'blinding' glow, which contradicts the query's emphasis on intensity.""}",2,"The product provides a golden-hour glow and silky powder formula, supporting the requested luminous effect. It lacks explicit mention of a 'blinding' glow, which contradicts the query's emphasis on intensity.",ok
9,P1145,Setting powder,broad_or_underspecified,Translucent Loose Setting Powder Mini,"{""relevance"": 3, ""justification"": ""The product is explicitly a loose setting powder with matte finish, oil control, and long-wearing effect. All query requirements are affirmatively supported; no query-relevant contradiction exists in the evidence.""}",3,"The product is explicitly a loose setting powder with matte finish, oil control, and long-wearing effect. All query requirements are affirmatively supported; no query-relevant contradiction exists in the evidence.",ok
25,P0127,Affordable highlighter,single_property,Blushed Liquid Blushlighter,"{""relevance"": 2, ""justification"": ""The product is a highlighter and affordable/affordable value is affirmed in pros. Contradiction in cons states 'too expensive/poor value', undermining affordability.""}",2,"The product is a highlighter and affordable/affordable value is affirmed in pros. Contradiction in cons states 'too expensive/poor value', undermining affordability.",ok
39,P0226,Color corrector that does not dry out the under-eye area,problem_or_negative_constraint,Chill Out Smoothing Color Corrector,"{""relevance"": 2, ""justification"": ""The product hydrates and moisturizes skin, supporting the need to avoid drying the under-eye area. However, cons mention it can cause drying and emphasize dry patches, contradicting the query's requirement.""}",2,"The product hydrates and moisturizes skin, supporting the need to avoid drying the under-eye area. However, cons mention it can cause drying and emphasize dry patches, contradicting the query's requirement.",ok
48,P0178,Something for oily skin,broad_or_underspecified,Bye Bye Pores Translucent Loose Setting Powder,"{""relevance"": 3, ""justification"": ""The product is explicitly marketed as ideal for oily skin and minimizes pore appearance, directly supporting the query. No query-relevant contradiction exists in the evidence.""}",3,"The product is explicitly marketed as ideal for oily skin and minimizes pore appearance, directly supporting the query. No query-relevant contradiction exists in the evidence.",ok
41,P0203,Tinted moisturizer with SPF,single_property,CCC Clean Corrective with Vitamin C Tinted Moisturizer SPF 30,"{""relevance"": 3, ""justification"": ""The product is a tinted moisturizer with SPF 30, offering hydration, protection, and a natural finish. No query-relevant contradiction exists; all explicit requirements are affirmatively supported.""}",3,"The product is a tinted moisturizer with SPF 30, offering hydration, protection, and a natural finish. No query-relevant contradiction exists; all explicit requirements are affirmatively supported.",ok
11,P0903,Translucent setting powder that does not leave a white cast in photos,problem_or_negative_constraint,PRO Setting Brightening Loose Setting Powder,"{""relevance"": 1, ""justification"": ""The product is a translucent setting powder, but 'cakey finish' contradicts the query's requirement of no white cast in photos. This directly contradicts the central need.""}",1,"The product is a translucent setting powder, but 'cakey finish' contradicts the query's requirement of no white cast in photos. This directly contradicts the central need.",ok
32,P1122,I need a makeup remover for everyday use,broad_or_underspecified,Take The Day Off Cleansing Balm Makeup Remover,"{""relevance"": 1, ""justification"": ""The product is a makeup remover and effective for everyday use, but cons directly contradict the query by stating it does not remove makeup effectively and causes irritation, undermining its suitability for daily use.""}",1,"The product is a makeup remover and effective for everyday use, but cons directly contradict the query by stating it does not remove makeup effectively and causes irritation, undermining its suitability for daily use.",ok
46,P1138,Moisturizing BB cream with sheer coverage and SPF 30,multiple_requirements,Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30,"{""relevance"": 2, ""justification"": ""The product offers moisturizing properties, SPF 30, and sheer coverage as requested. However, coverage is explicitly criticized as 'poor/insufficient' in cons, contradicting the query's coverage requirement.""}",2,"The product offers moisturizing properties, SPF 30, and sheer coverage as requested. However, coverage is explicitly criticized as 'poor/insufficient' in cons, contradicting the query's coverage requirement.",ok
47,P0202,CC cream that does not oxidize or turn orange over time,problem_or_negative_constraint,CC Water with Hyaluronic Acid,"{""relevance"": 1, ""justification"": ""The product is a CC cream with a gel-based, lightweight formula that hydrates and provides a natural finish, but there is no explicit evidence it does not oxidize or turn orange. The cons mention patchy and uneven finish, which may imply instability, contradicting the query's core requirement.""}",1,"The product is a CC cream with a gel-based, lightweight formula that hydrates and provides a natural finish, but there is no explicit evidence it does not oxidize or turn orange. The cons mention patchy and uneven finish, which may imply instability, contradicting the query's core requirement.",ok
